offer_id,offer_type,fa_title,en_title,upc_code,offer_calculation,accumulator_id,flag_offer_id,max_amount,amount_unit,only_full_rate
14538,data,"500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","500MB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14538,d2u,3658,,102400.0,KiB,
14538,data,"500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","500MB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14538,d2u,3558,,512000.0,KiB,
14539,data,"1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","1GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14539,d2u,3659,,102400.0,KiB,
14539,data,"1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","1GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14539,d2u,3559,,1048576.0,KiB,
14540,data,"5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","5GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14540,d2u,3660,,102400.0,KiB,
14540,data,"5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","5GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",14540,d2u,3560,,5242880.0,KiB,
14541,data,"500مگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","500MB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14541,d2u,3661,,512000.0,KiB,
14541,data,"500مگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","500MB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14541,d2u,3561,,512000.0,KiB,
14542,data,"1گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","1GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14542,d2u,3662,,512000.0,KiB,
14542,data,"1گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","1GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14542,d2u,3562,,1048576.0,KiB,
14543,data,"5گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","5GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14543,d2u,3663,,512000.0,KiB,
14543,data,"5گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","5GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",14543,d2u,3563,,5242880.0,KiB,
14544,data,"500مگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","500MB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14544,d2u,3664,,1048576.0,KiB,
14544,data,"500مگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","500MB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14544,d2u,3564,,512000.0,KiB,
14545,data,"1گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","1GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14545,d2u,3665,,1048576.0,KiB,
14545,data,"1گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","1GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14545,d2u,3565,,1048576.0,KiB,
14546,data,"5گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","5GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14546,d2u,3666,,1048576.0,KiB,
14546,data,"5گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","5GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",14546,d2u,3566,,5242880.0,KiB,
14547,data,"500مگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","500MB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14547,d2u,3667,,2097152.0,KiB,
14547,data,"500مگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","500MB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14547,d2u,3567,,512000.0,KiB,
14548,data,"1گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","1GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14548,d2u,3668,,2097152.0,KiB,
14548,data,"1گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","1GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14548,d2u,3568,,1048576.0,KiB,
14549,data,"5گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","5GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14549,d2u,3669,,2097152.0,KiB,
14549,data,"5گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","5GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",14549,d2u,3569,,5242880.0,KiB,
14550,data,"500مگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","500MB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14550,d2u,3670,,5242880.0,KiB,
14550,data,"500مگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","500MB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14550,d2u,3570,,512000.0,KiB,
14551,data,"1گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","1GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14551,d2u,3671,,5242880.0,KiB,
14551,data,"1گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","1GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14551,d2u,3571,,1048576.0,KiB,
14552,data,"5گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","5GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14552,d2u,3672,,5242880.0,KiB,
14552,data,"5گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","5GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",14552,d2u,3572,,5242880.0,KiB,
14553,data,"500مگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","500MB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14553,d2u,3673,,10485760.0,KiB,
14553,data,"500مگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","500MB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14553,d2u,3573,,512000.0,KiB,
14554,data,"1گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","1GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14554,d2u,3674,,10485760.0,KiB,
14554,data,"1گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","1GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14554,d2u,3574,,1048576.0,KiB,
14555,data,"5گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","5GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14555,d2u,3675,,10485760.0,KiB,
14555,data,"5گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","5GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",14555,d2u,3575,,5242880.0,KiB,
8201,data,500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,500MB free daily data after using 100MB Lenz/Rubika upto 30 days,8201,d2u,3761,,102400.0,KiB,
8201,data,500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,500MB free daily data after using 100MB Lenz/Rubika upto 30 days,8201,d2u,3361,,512000.0,KiB,
8202,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,8202,d2u,3762,8262,102400.0,KiB,
8202,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,8202,d2u,3362,hidden,1048576.0,KiB,
8203,data,5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,5GB free daily data after using 100MB Lenz/Rubika upto 30 days,8203,d2u,3763,,102400.0,KiB,
8203,data,5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,5GB free daily data after using 100MB Lenz/Rubika upto 30 days,8203,d2u,3363,,5242880.0,KiB,
8204,data,"500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","500MB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8204,d2u,3764,,102400.0,KiB,
8204,data,"500مگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","500MB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8204,d2u,3364,,512000.0,KiB,
8205,data,"1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","1GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8205,d2u,3765,,102400.0,KiB,
8205,data,"1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","1GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8205,d2u,3365,,1048576.0,KiB,
8206,data,"5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","5GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8206,d2u,3766,,102400.0,KiB,
8206,data,"5گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز, 200ت","5GB free daily data after using 100MB Lenz/Rubika upto 30 days, 200T",8206,d2u,3366,,5242880.0,KiB,
8207,data,"500مگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","500MB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8207,d2u,3767,,512000.0,KiB,
8207,data,"500مگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","500MB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8207,d2u,3367,,512000.0,KiB,
8208,data,"1گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","1GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8208,d2u,3768,,512000.0,KiB,
8208,data,"1گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","1GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8208,d2u,3368,,1048576.0,KiB,
8209,data,"5گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","5GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8209,d2u,3769,,512000.0,KiB,
8209,data,"5گیگ اینترنت روزانه بعد از 500مگ استفاده از لنز/روبیکا تا 30 روز, 1000ت","5GB free daily data after using 500MB Lenz/Rubika upto 30 days, 1000T",8209,d2u,3369,,5242880.0,KiB,
8210,data,"500مگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","500MB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8210,d2u,3770,,1048576.0,KiB,
8210,data,"500مگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","500MB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8210,d2u,3370,,512000.0,KiB,
8211,data,"1گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","1GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8211,d2u,3771,,1048576.0,KiB,
8211,data,"1گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","1GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8211,d2u,3371,,1048576.0,KiB,
8212,data,"5گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","5GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8212,d2u,3772,,1048576.0,KiB,
8212,data,"5گیگ اینترنت روزانه بعد از 1گیگ استفاده از لنز/روبیکا تا 30 روز, 2000ت","5GB free daily data after using 1GB Lenz/Rubika upto 30 days, 2000T",8212,d2u,3372,,5242880.0,KiB,
8213,data,"500مگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","500MB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8213,d2u,3773,,2097152.0,KiB,
8213,data,"500مگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","500MB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8213,d2u,3373,,512000.0,KiB,
8214,data,"1گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","1GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8214,d2u,3774,,2097152.0,KiB,
8214,data,"1گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","1GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8214,d2u,3374,,1048576.0,KiB,
8215,data,"5گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","5GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8215,d2u,3775,,2097152.0,KiB,
8215,data,"5گیگ اینترنت روزانه بعد از 2گیگ استفاده از لنز/روبیکا تا 30 روز, 4000ت","5GB free daily data after using 2GB Lenz/Rubika upto 30 days, 4000T",8215,d2u,3375,,512000.0,KiB,
8216,data,"500مگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","500MB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8216,d2u,3776,,5242880.0,KiB,
8216,data,"500مگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","500MB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8216,d2u,3376,,524288.0,KiB,
8217,data,"1گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","1GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8217,d2u,3777,,5242880.0,KiB,
8217,data,"1گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","1GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8217,d2u,3377,,1048576.0,KiB,
8218,data,"5گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","5GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8218,d2u,3778,,5242880.0,KiB,
8218,data,"5گیگ اینترنت روزانه بعد از 5گیگ استفاده از لنز/روبیکا تا 30 روز, 10000ت","5GB free daily data after using 5GB Lenz/Rubika upto 30 days, 10000T",8218,d2u,3378,,5242880.0,KiB,
8219,data,"500مگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","500MB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8219,d2u,3779,,10485760.0,KiB,
8219,data,"500مگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","500MB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8219,d2u,3379,,512000.0,KiB,
8220,data,"1گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","1GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8220,d2u,3780,,10485760.0,KiB,
8220,data,"1گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","1GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8220,d2u,3380,,1048576.0,KiB,
8221,data,"5گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","5GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8221,d2u,3781,,10485760.0,KiB,
8221,data,"5گیگ اینترنت روزانه بعد از 10گیگ استفاده از لنز/روبیکا تا 30 روز, 20000ت","5GB free daily data after using 10GB Lenz/Rubika upto 30 days, 20000T",8221,d2u,3381,,5242880.0,KiB,
8122,data,43گیگ اینترنت هدیه,43GB shake offer,8122,d2u,8123,,45088768.0,KiB,
14204,data,43گیگ اینترنت هدیه,43GB shake offer,14204,d2u,4204,,45088768.0,KiB,
85341,data,5 گیگ اینترنت 150 روزه,5GB 150 days,85341,d2u,3302,,5242880.0,KiB,
85340,voice,60 دقیقه مکالمه 90 روزه رایگان,60Min for 90 days free,85340,d2u,1302,,3600.0,SEC,
85340,sms,60 پیامک 90 روزه رایگان,60 SMS  for 90 days free,85340,d2u,2302,,60.0,SMS,
1510,data,20 گیگابایت رایگان به مدت 180 روزه,20GB free for 180 days,1510,d2u,3510,,20971520.0,KiB,
1510,voice,900 دقیقه مکالمه رایگان 180 روزه,900Min free for 180 days,1510,d2u,1510,,54000.0,SEC,
1510,sms,900 پیامک رایگان 180 روزه,900 SMS free for 180 days,1510,d2u,2510,,900.0,SMS,
8142,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,8142,d2u,3735,,102400.0,KiB,
8142,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,8142,d2u,3335,,102400.0,KiB,
14413,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,14413,d2u,3635,,102400.0,KiB,
14413,data,1گیگ اینترنت روزانه بعد از 100مگ استفاده از لنز/روبیکا تا 30 روز,1GB free daily data after using 100MB Lenz/Rubika upto 30 days,14413,d2u,3535,,102400.0,KiB,
43300,data,7روزه 4گیگ رایگان,7Days Data free,43300,d2u,3300,,4194304.0,KiB,
927,data,1گیگ اینترنت رایگان,1GB Free Data Sameday,927,d2u,924,,1048576.0,KiB,
14217,data,1گیگ اینترنت رایگان,1GB Free Data Sameday,14217,d2u,957,,1048576.0,KiB,
41115,data,50گیگ اینترنت رایگان برای امروز,50GB free data for today,41115,d2u,3115,,52428800.0,KiB,
41117,data,50گیگ اینترنت رایگان برای امروز,50GB free data for today,41117,d2u,3117,,52428800.0,KiB,
41123,data,50گیگ اینترنت رایگان برای امروز,50GB free data for today,41123,d2u,3123,,52428800.0,KiB,
41124,data,50گیگ اینترنت رایگان برای امروز,50GB free data for today,41124,d2u,3124,,52428800.0,KiB,
1826,sms,500 پیامک رایگان درون شبکه,500 Free on-net SMS,1826,d2u,2826,,500.0,TRSM,
1828,sms,500 پیامک رایگان درون شبکه,500 Free on-net SMS,1828,d2u,2828,,500.0,TRSM,
1822,data,5 گیگ اینترنت,5 GB Data,1822,d2u,3822,,5242880.0,KiB,
1822,voice,150دقیقه مکالمه ایرانسلی,150MIN on-net call,1822,d2u,1822,,9000.0,SEC,
1823,data,6 گیگ اینترنت,6 GB Data,1823,d2u,3823,,6291456.0,KiB,
1823,voice,200دقیقه مکالمه ایرانسلی,200MIN on-net call,1823,d2u,1823,,12000.0,SEC,
1824,data,7 گیگ اینترنت,7 GB Data,1824,d2u,3824,,7340032.0,KiB,
1824,voice,250دقیقه مکالمه ایرانسلی,250MIN on-net call,1824,d2u,1824,,15000.0,SEC,
1825,data,8 گیگ اینترنت,8 GB Data,1825,d2u,3825,,8388608.0,KiB,
1825,voice,350دقیقه مکالمه ایرانسلی,350MIN on-net call,1825,d2u,1825,,21000.0,SEC,
1846,data,1گیگ اینترنت,1GB Data,1846,d2u,3846,,1048576.0,KiB,
1846,voice,100دقیقه مکالمه,100 Min On-net Voice,1846,d2u,1846,,6000.0,SEC,
1848,data,1گیگ اینترنت,1GB Data,1848,d2u,3848,,1048576.0,KiB,
1848,voice,100دقیقه مکالمه,100 Min On-net Voice,1848,d2u,1848,,6000.0,SEC,
8127,data,1گیگ، اعتبار: تا ساعت 20 امروز,1GB-till 20 PM today,8127,d2u,3002,,1048567.0,KiB,
8131,data,5گیگ، اعتبار: تا ساعت 20 امروز,5GB-till 20 PM today,8131,d2u,3004,,5242835.0,KiB,
14247,data,1گیگ، اعتبار: تا ساعت 20 امروز,1GB-till 20 PM today,14247,d2u,3012,,1048567.0,KiB,
14249,data,5گیگ، اعتبار: تا ساعت 20 امروز,5GB-till 20 PM today,14249,d2u,3014,,5242835.0,KiB,
8118,data,2گیگ اینترنت رایگان,2GB Free Data Sameday,8118,d2u,3218,,2097152.0,KiB,
14288,data,2گیگ اینترنت رایگان,2GB Free Data Sameday,14288,d2u,3219,,2097152.0,KiB,
1806,data,1گیگ اینترنت و100دقیقه مکالمه ایرنسلی,1GB dataÂ and 100MIN voice for 7 days,1806,d2u,3806,,1048576.0,KiB,
1806,data,1گیگ اینترنت و100دقیقه مکالمه ایرنسلی,1GB dataÂ and 100MIN voice for 7 days,1806,d2u,1806,,6000.0,SEC,
1808,voice,5دقیقه مکالمه رایگان برای امروز,5min free call for today,1808,d2u,1808,,300.0,SEC,
1809,voice,50دقیقه مکالمه رایگان 7روزه,50min free call for 7days,1809,d2u,1809,,3000.0,SEC,
1810,voice,500دقیقه مکالمه رایگان 30روزه,500min free call for 30days,1810,d2u,1810,,30000.0,SEC,
1811,voice,5دقیقه مکالمه رایگان برای امروز,5min free call for today,1811,d2u,1811,,300.0,SEC,
1812,voice,50دقیقه مکالمه رایگان 7روزه,50min free call for 7days,1812,d2u,1812,,3000.0,SEC,
1813,voice,500دقیقه مکالمه رایگان 30روزه,500min free call for 30days,1813,d2u,1813,,30000.0,SEC,
3110,data,100گیگ اینترنت هدیه,100GB Free Data,3110,d2u,3110,,104857600.0,KiB,
3112,data,50گیگ اینترنت هدیه,50GB Free Data,3112,d2u,3112,,52428800.0,KiB,
3114,data,20گیگ اینترنت هدیه,20GB Free Data,3114,d2u,3114,,20971520.0,KiB,
3116,data,2گیگ اینترنت هدیه,2GB Free Data,3116,d2u,3116,,2097152.0,KiB,
3118,data,200 مگ اینترنت هدیه,200MB Free Data,3118,d2u,3118,,204800.0,KiB,
3130,data,100گیگ اینترنت هدیه,100GB Free Data,3130,d2u,3130,,104857600.0,KiB,
3131,data,50گیگ اینترنت هدیه,50GB Free Data,3131,d2u,3131,,52428800.0,KiB,
3132,data,20گیگ اینترنت هدیه,20GB Free Data,3132,d2u,3132,,20971520.0,KiB,
3133,data,2گیگ اینترنت هدیه,2GB Free Data,3133,d2u,3133,,2097152.0,KiB,
3134,data,200 مگ اینترنت هدیه,200MB Free Data,3134,d2u,3134,,204800.0,KiB,
22234,data,100MB اینترنت,100MB free data,22234,d2u,3034,,102400.0,KiB,
22235,data,100MB اینترنت,100MB free data,22235,d2u,3035,,102400.0,KiB,
22234,voice,60 دقیقه مکالمه ایرانسلی,60 Min on-net free voice call,22234,d2u,1034,,3600.0,SEC,
22235,voice,60 دقیقه مکالمه ایرانسلی,60 Min on-net free voice call,22235,d2u,1035,,3600.0,SEC,
1804,data,20گیگ اینترنت,20GB data,1804,d2u,3804,,20971520.0,KiB,
1805,data,20گیگ اینترنت,20GB data,1805,d2u,3805,,20971520.0,KiB,
1804,voice,200دقیقه مکالمه ایرانسلی,200min on-net call,1804,d2u,1804,,12000.0,SEC,
1805,voice,200دقیقه مکالمه ایرانسلی,200min on-net call,1805,d2u,1805,,12000.0,SEC,
1804,sms,2000 پیامک ایرانسلی,2000 on-net SMS,1804,d2u,2804,,2000.0,TRSM,
1805,sms,2000 پیامک ایرانسلی,2000 on-net SMS,1805,d2u,2805,,2000.0,TRSM,
8140,data,یک گیگ هدیه تاپایان امروز,1GB gift until the end of today,8140,d2u,3071,,1048576.0,KiB,
14253,data,یک گیگ هدیه تاپایان امروز,1GB gift until the end of today,14253,d2u,3075,,1048576.0,KiB,
22266,data,200مگابایت روزانه رایگان,200MB free daily,22266,d2u,3086,,204800.0,KiB,
22270,data,200مگابایت روزانه رایگان,200MB free daily,22270,d2u,3090,,204800.0,KiB,
13359,data,یکماهه 30 گیگابایت,Monthly 30GB data offer,13359,d2u,3094,,31457279.0,KiB,
13360,data,یکماهه 30 گیگابایت,Monthly 30GB data offer,13360,d2u,3095,,31457279.0,KiB,
13363,data,یکماهه 3 گیگابایت,Monthly 3GB data offer,13363,d2u,3096,,3145727.0,KiB,
13364,data,یکماهه 3 گیگابایت,Monthly 3GB data offer,13364,d2u,3097,,3145727.0,KiB,
13361,voice,10 دقیقه مکالمه روزانه,Daily 10 minutes voice offer,13361,d2u,1059,,599.0,SEC,
13362,voice,10 دقیقه مکالمه روزانه,Daily 10 minutes voice offer,13362,d2u,1060,,599.0,SEC,
1074,voice,1 ساعت مکالمه رایگان,1 hour free voice,1074,d2u,1073,,3600.0,SEC,
13357,voice,1000 دقیقه مکالمه,1000 minutes voice offer,13357,d2u,1058,,60000.0,SEC,
22267,data,500مگابایت بایت یک روزه 200ت,500MB daily 200T,22267,d2u,3087,,512000.0,KiB,
22268,data,750مگابایت بایت یک روزه 400ت,750MB daily 400T,22268,d2u,3088,,768000.0,KiB,
22269,data,1گیگا بایت یک روزه 500ت,1GB daily 500T,22269,d2u,3089,,1048576.0,KiB,
22271,data,500مگابایت بایت یک روزه 200ت,500MB daily 200T,22271,d2u,3091,,512000.0,KiB,
22272,data,750مگابایت بایت یک روزه 400ت,750MB daily 400T,22272,d2u,3092,,768000.0,KiB,
22273,data,1گیگا بایت یک روزه 500ت,1GB daily 500T,22273,d2u,3093,,1048576.0,KiB,
3025,data,2گیگ اینترنت,2GB data,3025,d2u,3025,,2097152.0,KiB,
3027,data,2گیگ اینترنت,2GB data,3027,d2u,3027,,2097152.0,KiB,
22013,data,300مگ 4روزه 600ت,300MB 4Days 600T,22013,d2u,3083,,307200.0,KiB,
14257,data,300مگ 4روزه 600ت,300MB 4Days 600T,14257,d2u,3084,,307200.0,KiB,
85320,data,1.5گیگ اینترنت رایگان,1.5GB free data,85320,d2u,3160,,1572864.0,KiB,
85320,voice,100 دقیقه مکالمه ایرانسلی رایگان,100 Min on-net free voice call,85320,d2u,1060,,6000.0,SEC,
1802,data,20گیگ اینترنت,20GB data,1802,d2u,3802,,20971520.0,KiB,
1803,data,20گیگ اینترنت,20GB data,1803,d2u,3803,,20971520.0,KiB,
1802,voice,200دقیقه مکالمه ایرانسلی,200min on-net call,1802,d2u,1802,,12000.0,SEC,
